0.07224535942077637,0.06009521335363388,0.03430042415857315
0.04044459015130997,0.06284739077091217,0.05050406605005264
0.05106067657470703,0.013162389397621155,0.02088361606001854
0.09664182364940643,0.037537116557359695,0.08649835735559464
0.05643656104803085,0.04858599975705147,0.04334375634789467
0.06556066125631332,0.07402630895376205,0.0445505790412426
0.034511763602495193,0.03258422762155533,0.02745036408305168
0.03363577276468277,0.09709833562374115,0.024807751178741455
0.05644405260682106,0.04366452991962433,0.05831952393054962
0.02516837790608406,0.015713093802332878,0.07764536142349243
0.047712646424770355,0.08237840235233307,0.07779780775308609
0.06298196315765381,0.06802354753017426,0.05520723760128021
0.06604035943746567,0.057450614869594574,0.06106550246477127
0.04866454377770424,0.07245051860809326,0.053843237459659576
0.04627756401896477,0.07810201495885849,0.06621908396482468
0.030861660838127136,0.039612121880054474,0.06387928128242493
0.05741548910737038,0.05067883059382439,0.05704136937856674
0.10906725376844406,0.05626998469233513,0.021442314609885216
0.09167912602424622,0.014177526347339153,0.05777711421251297
0.06433585286140442,0.04003054276108742,0.1441527009010315
0.14330947399139404,0.12856373190879822,0.06441529095172882
0.020651929080486298,0.021419143304228783,0.061057962477207184
0.05492796748876572,0.01760004088282585,0.045950911939144135
0.019772276282310486,0.037241194397211075,0.01097831316292286
0.06382513791322708,0.04577396810054779,0.052810147404670715
0.041973650455474854,0.028119346126914024,0.05401691049337387
0.07642959803342819,0.032724179327487946,0.09423839300870895
0.016520589590072632,0.01307735312730074,0.014719312079250813
0.023930035531520844,0.02475913241505623,0.03913864865899086
0.1518540382385254,0.0713578462600708,0.05202580988407135
0.05118187889456749,0.06179894506931305,0.059327077120542526
0.06234237179160118,0.029337750747799873,0.046373095363378525
0.025836603716015816,0.09523452073335648,0.03912346065044403
0.025163432583212852,0.046695251017808914,0.040688030421733856
0.06739383935928345,0.06539735198020935,0.009324920363724232
0.023828580975532532,0.025680338963866234,0.0421900637447834
0.04572411626577377,0.031884923577308655,0.03067895770072937
0.029713718220591545,0.036776352673769,0.0333087183535099
0.0256203543394804,0.1221102848649025,0.12006156891584396
0.02786613255739212,0.0919591635465622,0.0444558784365654
0.06738439947366714,0.01938781328499317,0.03479830548167229
0.021953802555799484,0.02503432147204876,0.004897480830550194
0.04169250652194023,0.026017731055617332,0.07773260027170181
0.037057291716337204,0.017758505418896675,0.016658876091241837
0.026170289143919945,0.02470196597278118,0.009610806591808796
0.08331518620252609,0.24363912642002106,0.12286754697561264
0.02146587148308754,0.05456612631678581,0.02227090671658516
0.11080162227153778,0.12051771581172943,0.11727511137723923
0.03128267079591751,0.030964422971010208,0.0756150409579277
0.08902756869792938,0.08910534530878067,0.05982314422726631
0.03465947136282921,0.027100645005702972,0.015705980360507965
0.05482733994722366,0.05761900171637535,0.03931020572781563
0.0433998703956604,0.016664965078234673,0.05285871401429176
0.03394840657711029,0.0654807835817337,0.021930698305368423
0.029126711189746857,0.0748589038848877,0.1437501758337021
0.11960899829864502,0.02559138834476471,0.08858128637075424
0.01776319369673729,0.029379960149526596,0.02095431461930275
0.0897655189037323,0.027060719206929207,0.040130529552698135
0.07646428048610687,0.03308863937854767,0.10221222043037415
0.04482784494757652,0.05689282342791557,0.050431814044713974
0.04000994563102722,0.06719864159822464,0.06555493175983429
0.09180588275194168,0.0918288454413414,0.05962318927049637
0.017453569918870926,0.03366018831729889,0.009137796238064766
0.060209281742572784,0.03436503931879997,0.07568877935409546
0.049632783979177475,0.07108166068792343,0.04366148263216019
0.05454835295677185,0.061326272785663605,0.06866686791181564
0.09290267527103424,0.06367994844913483,0.09227659553289413
0.05004787817597389,0.09458259493112564,0.037591103464365005
0.020860042423009872,0.033594973385334015,0.02947016805410385
0.008940325118601322,0.04528134688735008,0.03217765688896179
0.020755376666784286,0.044081442058086395,0.03382176160812378
0.06790773570537567,0.08445245772600174,0.13143128156661987
0.08621305227279663,0.06600691378116608,0.040885474532842636
0.03513731062412262,0.06349612772464752,0.0684685930609703
0.03316977992653847,0.09625297784805298,0.11542539298534393
0.060103073716163635,0.030545707792043686,0.056664660573005676
